,id,text,sentiment
13619,5146,"@YOUTROUXA vc vai ver a falta que faz, mas faz uma falta que nossa :( !!!!!",0.0
82,83,Bem vinda :) @ImTheKingJJ_,1.0
25675,17208,Meu Whey acabou :( se sentindo sem chão.,0.0
18311,9838,Eu quero minha caminha :(,0.0
14618,6145,"@camillefagundes Sempre mesmo, vivo aí .. a gente tem que marcar pô :(",0.0
25340,16873,a internet tá ruim e não dá pra ver dorama :(,0.0
19186,10714,Nessas horas que eu sinto ainda mais vergonha por não ser vegetariana :( https://t.co/QhiTaqNQvt,0.0
20166,11695,@euleodias liguei ainda esta passando chaves ... :(,0.0
7587,7586,@RafaelPiveta qual seriam eles ? :),1.0
21482,13013,"@OGustavoReal Quero dormir agora até amanhã às 10h, é pedir mt? Hausuaudiaid :(",0.0
22685,14217,@martinsjoapedr Lançou e nem vi :(,0.0
4063,4062,"A cada voto, os meninos dão mais um sorriso :)
I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs",1.0
19154,10682,"Espero que eles não achem minh pt q deixei no carro, que vascilo da porra :(",0.0
15745,7272,@ras_thepirate É hora de matar o CAFÉ &gt;:( https://t.co/jzirM2EhDC,0.0
20361,11892,@heswlout ahhh sério? que pena :(,0.0
11167,2694,Faz muita falta :( https://t.co/Vv33S3AwkR,0.0
12346,3873,"Ta
Obrigada :(",0.0
19768,11297,"Tive q resetar meu celular, até ai ok. Mas perder todos os dados q tinha em apps logados p n perder dados foi tenso :(",0.0
16857,8384,@xxmarksloan ainda não está nos trends :( WeAreHereForYouEric,0.0
19,20,@brozao_6 @bah2310 @CarolinaMoutin Fofo es tu princesa :),1.0
10761,2288,@jeany_andrade2 Nao consigo kkk :(,0.0
12314,3841,queria dormir mais um pouco mas n vai dar :(,0.0
17401,8928,".@Nando_bezerrab nunca na minha vida, sdds de você :(",0.0
20483,12014,"as vezes eu me sinto muito mal por pensar umas paradas de gente da minha família, mas cara... nao tem como, é só a verdade :(",0.0
19411,10939,que fome :(,0.0
10527,2054,@ruanxavier11 tem eu mais não faço falta na sua vida :(,0.0
8238,8236,"Moletom!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Claro que #temnatoka
:)

Fabricação própria
Atacado e varejo.
Entrega em... https://t.co/22qAv9l1lg",1.0
18993,10521,O gatinho morreu :(,0.0
18040,9567,"@nittchh Pode ser no wpp, nat! Af, não sei lidar contigo mesmo :-(",0.0
4215,4214,@ramonsalgueiro_ Tô aqui já :),1.0
295,296,Ta certinho :) errada to eu :),1.0
684,685,Me tirem do tédio :) https://t.co/eAQid0CsH3,1.0
20327,11857,@PkCanadianGuy desculpa por isso :(,0.0
20314,11844,@sophiabusrh mas é feriado só em sp? tem que ver miga porque trabalho na sexta se for só em sp :( mas queria muito,0.0
25134,16667,"Rolou treta no grupo do primeiro ano ,pena que so vi agora :( tava mo engraçado,não sou acostumado a ler as mensagens não,mas porra",0.0
25379,16912,@bruna_munizzz @GB_Itk @d_bast0s tbm quero :(,0.0
2426,2425,"Bom dia, pessoal!! Que esta semana seja EXCELENTE, abençoada e muito positiva!!  ´EXCELENTE feriado a todos!! :).... FAÇA ACONTECER!! ;)....",1.0
22574,14106,"Bom dia com muita, mais muita dor de garganta :(",0.0
16263,7790,@siqueiraelliss sou nada :(,0.0
15254,6781,@A_Schwanda vou lembrar disso quando pedir ajuda de como plantar tomate KKKK :(,0.0
8479,8477,@Caionf2611 Obrigado :),1.0
14542,6069,TAVA LINDO MEU PORTA RETRATO DE PALITO DE FÓSFORO :(,0.0
4132,4131,Música Sueca :),1.0
24238,15770,"Prendi meu dedo na cadeira e tudo que eu queria fazer era chorar, mas tive q me controlar pq aparentemente adulto ñ pode chorar por isso :(",0.0
22286,13817,"E eu tenho sempre feito a minha parte, 1 ou outro erro mas no geral tenho feito kills e isso :(",0.0
6861,6860,@_brubastos Diga adeus as normas da ABNT definitivamente fazendo seu TCC no #FastFormat :),1.0
12816,4343,@_lebarbieri agora me magoou :(,0.0
21009,12540,"me chamem na dm ou no imessage,,, quero conversar :(",0.0
8096,8094,"Novo meme, sistema solar descomplicado para crianças. Agora tbm com Urano! :) https://t.co/9Wwcr4Ktt3",1.0
16670,8197,Cada dia mais tenso :(,0.0
23581,15113,"@Alrightiwes você precisa ir no hospital, sindy :(",0.0
8723,250,"@priganiko Mano, é longe demais socorro :(",0.0
22635,14167,meu amor :-( https://t.co/aRmpsfnVEa,0.0
14154,5681,real eu queria que todas as minhas mutuals pudessem vir pro meu aniversário seria incrível :(,0.0
2224,2223,@Pinilla84 vais mandar nudes ao senhor? :),1.0
24681,16214,lembram que eu tava sentindo q ia comer p caralho? aconteceu :(,0.0
17049,8576,"Fique muito mal agora pensando em como deve ta o Longuine, que tristeza mano. Só Deus mesmo pra da força e consolo pra ele agr! :(",0.0
14382,5909,tô com uma saudade do meu grupinho de amigos virtuais aaaaa :(,0.0
22575,14107,Queria expor tudo que eu sinto nesse momento mas eu tô travada :(,0.0
16544,8071,Eu quero ver guardiões das galáxias :(,0.0
24633,16166,"@satoihiroshi Sim :( foda que o negócio do Ned e da irmã dele já foi mostrado né, iam ter que adaptar tudo",0.0
8956,483,@tapocaopiniao ooohhhh bb! :( chegay to aqui ti ami,0.0
2824,2823,"Obg pelo seu vácuo, volte sempre :)",1.0
1528,1529,E sabem qual sitcom famosa tem o começo passado em 95? :) https://t.co/Zh4Gk2iOgY,1.0
19681,11210,"Bom, e eu sempre provando que sou uma vadia mesmo :(",0.0
14106,5633,"A NORMANI SE MACHUCOU, SERÁ QUE MINHA NENÉM TA BEM??:( #TeamValMani https://t.co/qCs6aQ6ES3",0.0
15134,6661,"""teu pai? teu pai sou eu, eu amo você mais do que ele te ama""

Meu namorado me tentando deixar bem, qnd sinto falta do meu """"""pai"""""" :(",0.0
16272,7799,Meti nada sou bom rapaz :(,0.0
25044,16577,@HmerChris Chega doer o coração :(,0.0
19922,11451,acabei de perder 50 reais :(,0.0
24312,15844,"@crlh_brun4 tá, agora eu te amo muito :(",0.0
18527,10055,que preguiça de ir pra aula de empreendedorismo :(,0.0
17719,9246,@ci0ffi_ :( nem se você parcelar?,0.0
10858,2385,"não sei o que acontece comigo, só encontro gente ruim :-(",0.0
12993,4520,eu amo muito essa foto :( https://t.co/iOIkxA140i,0.0
20028,11557,"Nhoe mds

Me poem num potinho e me protege Ge :( https://t.co/fHebortkNx",0.0
15926,7453,A gargalhada no final :(  https://t.co/t7uU6FYG89,0.0
22525,14057,@tavareiz Cadê mh coxinha :(,0.0
6181,6180,@poyntersmiIe oi :) tudo sim e com você?,1.0
17696,9223,Só faltou o meu Diegoooo :( https://t.co/202S4cqJNx,0.0
21277,12808,Eu amei muito :( https://t.co/ooyKiCDsF0,0.0
17064,8591,@starsdnec Nunca :(,0.0
10490,2017,@hunnieshine acabei :(:(:(:(,0.0
17675,9202,"Ai quando eu resolvo apagar, eu preciso delas :( https://t.co/y7aCTvLD7G",0.0
18323,9851,eu nao consigo usar jeans rasgado agora porque se nao eu fico tremendo de frio :(,0.0
22518,14050,"acordei, nao foi hoje que eu morri dormindo :(",0.0
7455,7454,Contagem regressiva :),1.0
13360,4887,casa comigo por favor? quero te dar todo o amor do ... — quem é?:(  https://t.co/xhNFhko1HD,0.0
2250,2249,@jomwlever No problem Jo :),1.0
19856,11385,só queria ir pra casa passar esse frio vendo série porém não posso ir pra casa e tenho que estudar :(,0.0
19054,10582,"queria matar marketing, pegar um catamarã e ir p casa dormir, mas lembrei q to em eldorado e n tem catamara p eldorado :(",0.0
25273,16806,tive d apagar as últimas fts q meti pq enganei-me e ia estragar o meu insta :(,0.0
8233,8231,"@leandro_rpm Qual é o seu número de pedido, por favor? Fala com a gente por DM! :)",1.0
8784,311,@fuckingnash_ ele comeu o Tobias :(,0.0
9370,897,@FollowTrickWell eu quero os ffs :( tô recomeçando,0.0
14722,6249,Só pq n assisti #MikaNoDancingBrasil passou o Zion :(,0.0
21920,13451,Eu só queria receber feliz dia do star Wars hoje :(,0.0
22360,13892,eu amo todos os videos de anavitoria do vevo presents eh simplesmente a melhor coisa do mundo &gt;:(,0.0
23678,15210,@menelkir O Windows é em português :(,0.0
11789,3316,E vou ver ela no hospital :(,0.0
22261,13792,alguém que voc queira ficar ?? — não posso citar nome :( https://t.co/NaMGCZhd0I,0.0
20940,12471,"@empiredyo :( pse to vendo
sabe quando volta?",0.0
24744,16277,To com muita vontade de comer um mc :(,0.0
11301,2828,Tem um gato morto no meio da rua e os urubus tão comendo ele :( aaaaaaaaaaaa,0.0
1769,1769,@crf_Duda17 seria uma ótima :),1.0
23644,15176,queria ver o jogo da flash wolves hoje :(,0.0
1927,1926,"Pm tá aí pra proteger, amiguinhos. Rs :) https://t.co/JR4q7RY6Mu",1.0
22317,13848,@clydemainz Muita coisa :(,0.0
16321,7848,Como eu queria Faltar a escola pra ficar o dia todo votando :(  #JustinBBMAs,0.0
10411,1938,"LAÍSA TOPPER 
VOCE QUE É TOPPERSON :( https://t.co/ri7FN2fp13",0.0
6047,6046,foo :) : 99bdd2f0-4ecf-4d19-9ae5-e02a3900477e,1.0
12744,4271,tava querendo começar a ler os livros de tmi mas falaram que magnus e alec são apagados neles :(,0.0
22727,14259,Eu perdi todas as fotos deles :(,0.0
165,166,@oilarie so se tu me der um bjo :),1.0
23650,15182,@thaisctorquato ei n fala assim cmg &gt;:(,0.0
22331,13863,"As pessoas estão a dizer ""bom dia"" quando entram e não me ouvem a responder porque eu estou sem voz :(",0.0
5755,5754,@borgpri Apoiada :) É uma ótima ideia,1.0
20182,11711,vou ter teste de direito na minha última praxe :(,0.0
15449,6976,Q luta pra sair daq :(,0.0
24262,15794,sdds quando eu ficava aqui a madrugada toda falando coisa idiota e sdds das calls e sdds das cantadas e sdds tudo aaa :(,0.0
25691,17224,@zupertrunfo ai de mim :(,0.0
20596,12127,To com medo de eu começar a votar e minha conta ser bloqueada denovo :(,0.0
15750,7277,esse ano ta teno mt role ja :(,0.0
24777,16310,"@lpdasilvas eu fiquei la na frente quase o tempo todo, mas dei uma andada e não te vi também :(",0.0
4402,4401,@_LarissaTaroco Disponha :),1.0
8845,372,"@JosethRivas que horrible :(, ver series acostado o dormir",0.0
23296,14828,4 anos sem o Evandro no nosso meio. :(,0.0
2819,2818,Pensava que era cedo e são quase 14 :),1.0
4912,4911,@thalescmachado Também fiz isso ontem :),1.0
9400,927,to precisando assistir um anime fofo :(,0.0
7669,7668,@jiwooflower Obrigada por me seguir!!! Se quiser uma amiguinha eu sempre vou estar aqui ??? :) #TuitUtil https://t.co/vHDADt8CyM,1.0
19472,11000,@myllenarafaela7 @Theflashwins Nunca vou te perdoar :(,0.0
10221,1748,@carolindazn acho que já vai fazer 4 anos :(,0.0
14400,5927,@itsjoelpimentel TE AMO SEGUIME :(,0.0
5087,5086,"@HwangMateus poxa Teus,meu pêsames vai ficar td bem :)",1.0
20311,11841,a Carol lembrou-me agr das camisolas q nao compramos em salamanca pq queriamos arranjar melhor em Madrid e n arranjamos :(,0.0
9985,1512,@MoraesGyo_ Que camisa feia :(,0.0
24457,15989,@babi chorando no ônibus pq já não estava bem o suficiente pra ler :(,0.0
10566,2093,Tive uma crise de choro vendo seus snaps @ThaynaraOG porque lembrei que a cachorrinha que minha mãe adotou também é velhinha :(,0.0
17723,9250,"@rockingnigga sim, esse ano foi pesado :(",0.0
2449,2448,Devia de tratar de ver as cenas para a festa de anos hoje para o pessoal poder ver com antecedência se vai :),1.0
3743,3742,@allissonst Diga adeus as normas de formatação! Faça seu TCC no #FastFormat :),1.0
25766,17299,AAAAA NAO :( #PowerCoupleBrasil,0.0
2025,2024,Quero uma blusa xadrez azul de presente :),1.0
20543,12074,"2T/17 min - Gol do Santos :( Agora: Vitória 1 x 2 Santos pelo Brasileirão Feminino. VAMOS, LEOAS!",0.0
19284,10812,"@incrivson Af, tu é péssimo :( era pra trazer, não trouxe almoço hj.
Sim, sim! :3",0.0
10534,2061,@gab98s Ow meu bem :( na próxima vez a gente dá um abraço beeeeem demorado pra compensar!,0.0
7317,7316,@RitaDaNova @pitalim verdade :-) Obrigada.,1.0
9598,1125,"@faminas_m Hipoglos no rosto eu já testei e não gostei pq deixou minha pele oleosa, tô com medo de usar qq creme, mesmo Nívea :(",0.0
17448,8975,ai amigas :(,0.0
19288,10816,@caiofossa Faço na mão :/ eu tinha um vídeo moatrando... perdi qd meu mac deu pau :(,0.0
1502,1503,@amandinhaawr Oiee linda :),1.0
12511,4038,@fabioanadao Infelizmente viral :(,0.0
10270,1797,1 mês do melhor dia da minha vida :(,0.0
23831,15363,@unicorni0ws aaaaaaaaaaaaaaa muita saudade :(,0.0
10011,1538,queria mt ver a era do gelo :(,0.0
17320,8847,@Biule também tô com sdds de tu xuxu :(,0.0
807,808,":) Fantásticos Animais :) 
Vamos acabar com o cativeiro de cetáceos, para que os futuros golfinhos e baleias... https://t.co/AA5wVcQSH2",1.0
24987,16520,"@692SHN Vem cá, deixa eu falar que te amo na sua orelhinha. :(",0.0
25532,17065,to me sentindo mt mal por ter comido demais :(,0.0
13860,5387,@lucasteske Vai ser o jeito :( farei algo assim haha,0.0
5605,5604,esse final de semana foi muito muito muito bom :),1.0
11039,2566,"Odeio as enfermeiras da manhã, af :(",0.0
6244,6243,"@RenanWilbert vou ler e te retorno! 
Boa noite! :)",1.0
3494,3493,"Viver Ilíada é viver algo novo. É escrever uma história inesquecível no livro da vida. :) &lt;3
Queremos transformar... https://t.co/WBQPvpfJBd",1.0
18454,9982,Hj tem prova d humanas :(,0.0
8104,8102,@pitabelmonte Claro ! Beijinhos. :),1.0
2634,2633,hoje é dia do trabalhador. vou celebrar com maracatu no largo do intendente :) https://t.co/6qxU5SFUHE,1.0
11172,2699,É muito ódio ao redor de duas pessoas que só querem ser felizes... Eu estou tão chateada porque eu já conheço o fim :(,0.0
9609,1136,Zorbs hj fui ver minha altura e sou 14 cm mais baixinha que vc :( #LIVEDOMARCENHO,0.0
3745,3744,e tinhas bué msgs para acordares bem :) https://t.co/WQQZliceAk,1.0
20794,12325,@cavernaleste cannabis? queria eu ter um baseadinho :(,0.0
21042,12573,"@kevin_shw @malvados Poxa, o whatsapp tá fora do ar pra mandar pro grupo :(",0.0
12636,4163,fico bué triste pelo meu gato fds :(,0.0
12453,3980,@jessoliveiira eu falei cntg no wpp do baltazar. Acho que vocês me evitaram :(,0.0
7130,7129,"Mais uma sugestão para a sua Mae!! :-)
Nossa coleção de Malas by Tirisi.
https://t.co/ozJz13XWy3 https://t.co/sYIAM7rhgN",1.0
24468,16000,Ia ser mto lindo a X entregando o prêmio para a Cher :(,0.0
21103,12634,@jimixnseok mas ela não me viu :( e eu tava atrasada #BTSBBMAs,0.0
1498,1499,eu amo ser simpatica e tentar fazer as pessoas se amarem mais todos os dias :),1.0
20927,12458,"@Viinimorais eu queria viu, mas boris tá mt caro :(",0.0
8415,8413,"@eudanisdanis @Ivan_Marcondes Ou se não ficou chocado, essa foi a minha impressão :)",1.0
12813,4340,@cantfinditt Nem do primeiro deveria né :(,0.0
15172,6699,"Um nunca ouvi tanto tiro em toda minha vida, isso aqui está parecendo uma zona de guerra mdls :( #RiodeJaneiro",0.0
10880,2407,"acho q dormir umas 3hrs apenas, e tô bem mortinho de casado por n conseguir dormir mais :(",0.0
6962,6961,A previsão é de chuva por isso não vou :) KKKKKKKKKK,1.0
7027,7026,Dormi apenas 3 horinhas só p combinar com a aula do dia inteiro :),1.0
2664,2663,É impressionante que quando estão bem na vida certos amigos ja n existem :),1.0
20382,11913,o louis mandou um video pra daisy que queria conhecer ele com o desejo do make a wish :( ele é tão lindinho,0.0
15316,6843,qr companhia :(,0.0
22815,14347,@xps3wjfuyjbdh2v ele precisa do celular pro zap :(,0.0
9925,1452,Minha gargantinha ta sensível :(,0.0
16210,7737,"essa chuvinha tá maravilhosa p passar a tarde toda dormindo, pena que não posso :(",0.0
24845,16378,Queria tanto estar lá :(,0.0
24422,15954,"@StefanioPablo O sistema avalia o pedido pelo app, se ele foi negado é porque não podemos atendê-lo :( se quiser, chama por DM que veremos",0.0
12506,4033,"@DeKobbi14 @UpdateVotes tomara que seja, eles merecem muito ganhar aaaa :(",0.0
1532,1533,@_mayuriii no.luma na :),1.0
11820,3347,Humilhada :(,0.0
817,818,Eu amei o jeito que a caneca veio embalada. A fita da caixa é feita de retalhos :) https://t.co/i8eUtwwXbW,1.0
8718,245,"@_cassiagalvao tu tava dormindo bb
mas tentei deixar tua cama arrumadinha
hey vem faze chima p mim entau HUGDYUD
to sofrenu aqui :(",0.0
13952,5479,Que saudades que eu estou de pular de paraquedas de novo :(,0.0
19933,11462,eu nunca vou cansar de dizer o qnt a risada da taylor é linda :( alguém coloca no spotify por favor!!!!,0.0
8490,8488,Bem legal essa do Twitter soltar balões na timeline em comemoração ao meu aniversário. Nunca havia visto antes. :),1.0
18902,10430,fiz exame de sangue e meu braço ta doendo :(,0.0
15469,6996,Queria continuar na minha cama :(,0.0
646,647,Apenas desmaiava de medo naquele momento :) https://t.co/fEzaxHXths,1.0
6101,6100,@zinxsoficial Sagitario :),1.0
24535,16068,Qria ter ir ido pra Vitória c simone :(,0.0
4623,4622,Perguntei ao meu avô se ele queria ir assistir á minha aula de condução...ele fez de conta que não ouviu :),1.0
3226,3225,@pedelaranja_ Sei q compras bastante no Aliexpress.. hehe Já compraste bolsa? Se sim vale a pena? :),1.0
12753,4280,queria f1 :(,0.0
7144,7143,"@saturnoretorna Bom dia, Planeta :)",1.0
21905,13436,"@_carolcanal Meu celular estragou e tive que mandar arrumar, agr tenho que ver se a grana vai dar :(",0.0
13657,5184,aaaaaaa saudades :(,0.0
2346,2345,"Bom diaaaaaaaaaaaa! Que linda Segunda-feira..... :) todas as Segundas deveriam ser assim, procede? KKKKKKKK",1.0
16761,8288,@IsabM Demência não diria mas muita estupidez  não tenho dúvidas. E é assustador porque já dirigiu Portugal. :(,0.0
13720,5247,@rafaellaclb Fui de vela :(,0.0
12883,4410,Estou cansada de esperar... :( — De esperar pelo quê?  https://t.co/WZVoh0tR2w,0.0
2747,2746,"Boom Diaa Galera,Td Bem ?? Um ótimo Dia a todos :)",1.0
22408,13940,eu não quero acordar eu tô cansada faculdade dói :(,0.0
8688,8686,@catarinaTelles Desativei por um tempo :),1.0
21480,13011,esgotado o show do kard  :( beleza que eu fui ver meio tarde para comprar.. MAS QUEM LIGA? EU NAO IREI E ESTOU TRISTE,0.0
20322,11852,n da pra acompanhar a eredivisie sempre :(,0.0
13811,5338,@minadomotel Vou ficar com vontade :(,0.0
2996,2995,Feliz dia!!!!! :) https://t.co/Sr4yqTApW5,1.0
25778,17311,"Amanhã, eu e a Duda iríamos na casa das Gêmeas, mas não vai dar mais, pq a Duda n vai poder :(",0.0
23182,14714,@igorcavalari sdds moletom fav :(,0.0
18188,9715,manda a foto q seu amigo te mandou no snap — bem q eu queria kkk mas não posso :( https://t.co/6LZnJ58ssu,0.0
8456,8454,"SE ME HA ACABADO LO DE ENVIAR GIFS, ME MATO :)",1.0
8156,8154,Pelo menos não bate aquela culpa pq o almoço foi light :),1.0
10353,1880,"@itsmecabeIlo não fica assim meu amor :( talvez ela tenha tido um dia ruim também, conversa com ela dps, te amo to com ddd",0.0
13692,5219,@badw0lfff Eu colocava um pouquinho 1 vez por semana :(,0.0
2149,2148,"@mrsiure9 Obrigado por me seguir, em breve darei follow :) #TuitUtil https://t.co/0Js9UMVllT",1.0
23249,14781,A Tamires fica dormindo até meio dia aí na parte das manhã eu fico sem ela :(,0.0
10964,2491,Se eu nao o comvido para ir skatar ele nem pegava no skate  :(,0.0
25787,17320,"Tantos jogos que comecei e não terminei, preciso dar um jeito nisso :(",0.0
11297,2824,@loverstiano nem me fale :(,0.0
1269,1270,"@juliaroossi Sim, serão várias na lista mas duram conforme as unidades informadas e tempo :)",1.0
11003,2530,@junyorrodriguex n irei meu chegado :(,0.0
