"id","text","sentiment"
"3920","ontem fui no show da Ana Mullher, segurando vela, num local cheio de fanchas, elas tudo de casalzinho e eu sofrendo com as músicas :(",0
"3921","queria fazer algo especial pro bb :(
I vote for @BTS_twt for #BBMAs Top Social Artist #BTSBBMAs",0
"3922","Êh, feriado! Em casa de novo :(",0
"3923","@lelyguidarini Infelizmente :(",0
"3924","park sojin voce e linda e nao precisa mudar nada em voce pq voce e linda assim como voce e :(",0
"3925","@woicheski capaz? porra :(",0
"3926","@cutejiminz @BTS_twt Sim :( mas isso é tipo uma tática p estarem sempre ativos 

I vote for @BTS_twt for the #BBMAs… https://t.co/n6benMXlzx",0
"3927","fiz a porra da paródia de Despacito (só falta gravar um áudio decente) e vejo que o Whindersson tá gravando tb. pô, tomei no cu :(",0
"3928","@DuudsRodrigues oque aconteceu com ela? :(",0
"3929","eu quero tweetar votando pro bts mas meu 3g não ajuda, vou ter que votar só depois das 18h :(",0
"3930","@Minshha ja to em outra mas o problema é que eu perco meus users salvos :(",0
"3931","23 anos sem Ayrton :( https://t.co/NnAFa5MylZ",0
"3932","@x_crispim_x Pensava que éramos amigos :(",0
"3933","@momocional fala isso não anjinho :( muita gente aqui sentiu sua falta eu vi na minha tml",0
"3934","Foi bom enquanto durou, só espero que os dois estejam bem :( https://t.co/hSI4wbtrTK",0
"3935","meu deus do ceuuuu essa garota é o amor da minha vida :( https://t.co/nHFnamPJLU",0
"3936","o mundo eh um lugar triste :(",0
"3937","saudade do Luquinhas :(",0
"3938","mas é serio faltam duas temporadas e eu queria terminar antes :(",0
"3939","e só vou levar ele na assistência dia 10 :( https://t.co/tKThOsZEsE",0
"3940","@yoongisong Não chora :(",0
"3941","Pq pessoas legais moram longe?? :(",0
"3942","Estava ouvindo Lord Huron e a mãe veio me mandar parar de ouvir música de velório
nos últimos dias são as + alegres q eu escuto
n entendi :(",0
"3943","@jozyanc Para de me humilhar porra :( vou chorar",0
"3944","eu sou tão apaixonada nos pézinhos do louis não tem palavras pra descrever como eu amo cada pequeno detalhe desse ser humano incrível :(",0
"3945","Sobre querer ir em um festival de jazz e nao ter dinheiro  ($200) :( https://t.co/uegQBqSsIW",0
"3946","@delspearey eles fizeram nota máxima juntos, tem mais mas eu esqueci :(",0
"3947","Não consegui pensar em nenhum tweet pro zitao :(",0
"3948","ngm agita uma conversa :(",0
"3949","queria :( af https://t.co/qi3nPbq8wb",0
"3950","ai ela é tão binitinha :( https://t.co/ePBMOk7qWZ",0
"3951","a nati e a ana tão me deixando ansioso &gt;:(",0
"3952","Ahh vei, n quero ir embora hj :(",0
"3953","@satierfwho tbm queria :( queria ela em várias premiações pra compensar",0
"3954","Vi um relógio da armani dourado. Como eu queria ter dinheiro agora :(",0
"3955","@Aninha_Nagib Por que não? :(",0
"3956","@yoongixz Não :( queria mais tô feliz por quem foi i vote @BTS_twt #BTSBBMAs #BBMAs",0
"3957","A Concha já não gosta de mim :(",0
"3958","Vai ter em Dublin show deles... mas acho que é longe... :( fora que é numa segunda... entaum aula :/",0
"3959","A @umusicpt tinha 2 mas acho que acabaram ontem :( https://t.co/mZWHtQ8IrP",0
"3960","Nd pior q ver o ciclo de vida e morte se cumprindo :(",0
"3961","@stressedwine ahhhhh que dor, eu passava muito por isso :(",0
"3962","Frase q li sobre os times BR de LoL

""jogador br aceita muito a passada de mão na cabeça :( ""tentamos mas não deu, obrigado pelo apoio clã""",0
"3963","ainda tenho que trabalhar :(",0
"3964","@r_rafafreitas Hj n da :-(",0
"3965","o harrison :( que fodido",0
"3966","queria dizer que a gabi é a coisinha mais preciosa desse mundo, o sorrisinho dela :(",0
"3967","vomitei de novo :(",0
"3968","Me arrependi de n ter te abraço outra vez, n ter te beijado a ultima vez, n ter te olhado a ultima vez :(",0
"3969","eu to começando a ficar nervosa com medo porque to emagrecendo muito e muito rápido :(",0
"3970","Vais ficar em Lisboa até quando? — Ome já tou a ir embora :( https://t.co/3Wk6YoHsJd",0
"3971","@gifer__ sobre a vida de todo mundo :(",0
"3972","queria tanto um petit gateau
ou um grand gateau 
:(
preciso receber logo",0
"3973","minha mae desistiu de fzr cmg, fiz sozinha :(",0
"3974","@CaioMerryYo @Ahcadar Ele faz isso com minhas indicações tb :(",0
"3975","Preciso de um celular bom, urgente, já to ficando doida ..... Agora nem áudio mais eu consigo ouvir :(",0
"3976","quando eu tenho pesadelo eu repito ele em até duas vezes em outros dias mas quando é um sonho bom pra caralho sempre acordo no meio :(",0
"3977","@acbfreire_ eu na vida :(",0
"3978","bar :( : 2ab5ba99-6d04-4712-a274-dc1e577517a3",0
"3979","eu amo tanto a minha avó :( ela fica tao feliz mesmo ganhando os presentes mais simples do mundo :( e ela é tao boa com todos :(",0
"3980","@jessoliveiira eu falei cntg no wpp do baltazar. Acho que vocês me evitaram :(",0
"3981","@jehcky até você bandi :(",0
"3982","Quase uma hora esperando pra tirar meu social security :(?",0
"3983","@naluftas Somos colegas ainda poxa, vc q me ignorou p sempre :(",0
"3984","ele é tão lindo meu anjo :( https://t.co/qVgu61SYWH",0
"3985","Amo demais o yoongi sério 
:(

#BTSBBMAs",0
"3986","@camilartss mas também não disse que queria :(",0
"3987","@worldrews obrigado! não tenho amore :(",0
"3988","a cara do jay ahahahahahahahhaha ai amor eu te amo tanto, nao me faz pegar ranço de ti não :( https://t.co/ZRSgoIHgMX",0
"3989","@DaniihKim @AkimitsuTatsuo mas ele n me convido :( vo invadi kk",0
"3990","precisando de um soninho :(",0
"3991","@thamychan Exato :(",0
"3992","Eu não aguento ver minha Hanna sofrendo AAAA :(",0
"3993","Queria postar ft mas n tem ft pra postar :(",0
"3994","@SantyAlts @ZipohhAlts @BONNIEZIP Nunca gano :(",0
"3995","poderia estar em cg, acho q seria mais viável :(",0
"3996","@luizacostac Saudades mesmo :(",0
"3997","@_gamarra13 É uma pena, porque ele foi removido :-(",0
"3998","@ana13teresa estou de castigo sem ele, manda por dm ou messenger :(",0
"3999","@jiwoomymoon por enquanto sim, mas to indo pra casa fazer um tanto de trabalho :( e você, como ta meu bem?",0
"4000","Tava tão animada pra comer, e quando parto a carne tá crua dentro :( /Débora",0
"4001","Que gripe. :(",0
"4002","só tive pena por ter bazado mais cedo :(",0
"4003","@PortalEXOBrasil Quer dizer que a gente n vai conseguir comprar? :( Cadê as compras coletivas?",0
"4004","¡VASTA IA D DIFALASION DEHAR A KOKODRULO BIBIR EM PAZ :( ! https://t.co/iiedaYl1PI",0
"4005","Queria ter visto ele hj :(",0
"4006","essa noite eu dormi escutando maneva, crush me fez gostar mas foi embora :(",0
"4007","@dixgomezz Fica chatiaDinha nao :(",0
"4008","@whatsfakebts O meu id foi bloqueado no site já :(",0
"4009","tenho certeza que não vou conseguir bolsa :(",0
"4010","@dracitto Tudo filtro :(",0
"4011","queria tanto meu boné preto  :(",0
"4012","@mihhferrero Bem Que eu devia ter dado umas moedas p cara que vigiou meu carro . Agora to pagando  pecados :( Mirella é minha cruz :(",0
"4013","Poxa acabou :( já deu 100",0
"4014","nunca pensei que fosse chorar no dia do meu aniversário, mas não de alegria e sim de tristeza :(",0
"4015","aaaaa eu n sou um robô deixa eu votar twitter :(
I vote for @BTS_twt for the
#BTSBBMAs - Top Social Artist Award #BBMAs",0
"4016","@027_st4rl1ght Não consegui ir :( dançou o que???",0
"4017","@yas_caetano7 1 temporada na minha frente :(",0
"4018","Consegui!!!! Pelo celular né pq esqueci a senha :( https://t.co/Kfz6OyVLVQ",0
"4019","Os meninos que apresentaram block b, eu quero colocá-los num potinho e proteger de todo o mal, eu tô triste :(",0
"4020","louis que pezinho :-(",0
"4021","terminei a 1° temporada de cara gente branca e to mt triste :(",0
"4022","ontem foi o aniversário da Du, domingo que vem é o dia das mães e, nossa :(",0
"4023","Desse jeito nunca vou conseguir aquela vaguinha no BDNT :(",0
"4024","Eu ainda tenho que arruma a casa :( ate desanima o bglh #JustinBBMAs",0
"4025","@pezzboyer E o beijo de remember the time :( rindo de tristeza",0
"4026","apaixonada :( https://t.co/OQbkedaNcS",0
"4027","a fome que eu to meus amigo mas eu não to tendo coragem de sair da cama :(",0
"4028","as blogueiras :(
#clipedepoisdas11",0
"4029","O que se passa ? :-(",0
"4030","tenho fome :(",0
"4031","Cabou o 7/27 na saraiva? :(",0
"4032","@pcy_ntx Porque me da pena :(.",0
"4033","@DeKobbi14 @UpdateVotes tomara que seja, eles merecem muito ganhar aaaa :(",0
"4034","@isabelraia sério? porque eu achei tenebroso :(",0
"4035","Que tristeza estar sem meu celular :(",0
"4036",".@BTS_twt aliás eu vi um tweet de uma menina na tl eu so n lembro o nome do user :( 
 vote for @BTS_twt for Top Soc… https://t.co/1LQtnCXVEy",0
"4037","Infelizmente daqui a pouco eu vou ter q parar de votar :(

#BieberBBMAs",0
"4038","@fabioanadao Infelizmente viral :(",0
"4039","Ah como eh bom essa epoca de votação... Lembro qnd era com oned como se fosse ontem :( #BTSBBMAs",0
"4040","namoradinha e só pensei nisso agora :( https://t.co/cOkLPg4VvW",0
"4041","ela vai ter mais tempo aqui mas pelo menos lá eles tiveram m&amp;g :( https://t.co/zvpH9d7KGF",0
"4042","daria tudo por uma itaipava :(",0
"4043","@U2Portugal A Sil comprou em LA. Aqui no Brasil não chegou nem o disco :(",0
"4044","Desilo se :( https://t.co/hINwYjy32k",0
"4045","@wirlla_y nem parece, mas eu to chorando por dentro só de lembrar disso :(",0
"4046","#DiaDoTrabalhoEeu desempregada, no SPC, no SERASA, com dor de dente, dor de cabeça... Enfim, uma típica representação dr ser brasileira. :(",0
"4047","lexi é a melhor pessoa dessa vida todinha, ela tava cansada e passou a madrugada me fazendo companhia :( 
como não amar? alguém me diz",0
"4048","Só pq eu já tinha aceitado a ideia de ter de ir trabalhar hoje :(",0
"4049","Pq todo mundo julga a Jihyo? Ela é tão bebezinha :(",0
"4050","@journaljs justin volta pra nois :(",0
"4051","No Brasil está tudo meia boca. :( https://t.co/j9lVIVuSdJ",0
"4052","@JoanaFo65008457 @ProjetoooHelp Mana são as pessoas xenofóbicas, isso me deixa triste :(",0
"4053","@_lspds aaaaaa oi meu bem, te amo tô morrendo de saudades :(",0
"4054","Ngm fala cmg poxa..  :(",0
"4055","@ynarareis1 sdd tbm :(",0
"4056","@wiliamsantanna azamiga só vão semestre que vem :-(",0
"4057","@Netflixhelps Ja fui ai mais niguem min ajudou :(",0
"4058","cólica me deixa tao mal :(",0
"4059","peço perdão para as pessoas q demoro mil anos p responder
eh meu jeitinho :(",0
"4060","@Kamizeon eu não sabia que tu ia e aí não comprei ingresso :( to muito decepcionada comigo mesma agora, grr",0
"4061","@vxuse_ JSKSKSKSK ahhhhh puta vida :(",0
"4062","minha namorada sumiu :(",0
"4063","Carol ta tão triste mano não gosto de ver ela assim :(",0
"4064","@pzeffk pouco rango :(",0
"4065","@gabrielmvalois @ArianaGrande Não podemos pensar assim amore, estamos disposto a ajudar qualquer artista, já que a Katy não foi indicada :(",0
"4066","aaa eu to muito cansada dessa energia :-(",0
"4067","@Raul_stos13 Sozinha? Deus me livre :(",0
"4068","@smilejbs mano eu vejo os videos que eu tenho e da uma tristeza pq tenho uns três de sorry inteirinho :(",0
"4069","não :( nem gosto se lembrar #BTSBBMAs https://t.co/AveKRR9gw0",0
"4070","Podiam fazer um TC 2.0, poxa... tão lindo. 
Tudo tão impecável. :( https://t.co/uazOmHLVvW",0
"4071","o menininho :(",0
"4072","@aiquepunkrock Nao tão nada de jeito :( mas obrigada amorzinho &lt;334",0
"4073","@DaniTrebien02 sdds sim :(",0
"4074","comecei a ver tsubasa chronicle pra ver se o buraco que sakura deixou no meu coração se preenchia mas até agora achei chato :(",0
"4075","ô meu anjo :( https://t.co/oMEALzc0gw",0
"4076","Levou minha felicidade e minha leda junto :( lazzzzzz mkkkkkkk",0
"4077","@scarlethreyes_ Fuck, que cagada mae :(",0
"4078","@baianolol1 n, hoje é um novo dia e a Red continua fora do MSI :(",0
"4079","@cyberpynk eu procurei mas não achei essa foto :(",0
"4080","só vou conseguir votar um pouco hoje :( I vote for @BTS_twt as Top Social Artist Award at #BTSBBMAs",0
"4081","Nem gosto de pagode mas vou no show hoje :(",0
"4082","Registro de assassinato no centro da cidade. :(",0
"4083","eu me inspiro tanto em tu!!!!
eu fico me sentindo 1... — aaaaaa conversa cmg bb :-( https://t.co/2Spb9OzlQd",0
"4084","ou desenvolver uma diabetes com tanta frutose :(",0
"4085","Maior decepção foi terem mudado a coreo de ICC, ficou muito bosta depois :(",0
"4086","Não foi o q eu esperava :(",0
"4087","@afamosa_Julia EU NÃO POSSO AAAAAAAA :(",0
"4088","@yourstrIyz mas enfim, nao quis ofender voce e nem a ariana!!! :(",0
"4089","@kingsischryga Owwwn. . Tmb queria ter ido :(",0
"4090","@obrunos Brigada, Bruno. Espero estar melhor pra amanhã. :(",0
"4091","aaaa vou ficar o dia todo sem fazer nada de novo pq o luan e anne n podem mais sair, a gabi ta trabalhando e a mari tá morrendo de febre :(",0
"4092","@GrasiiMartinss Me manda o Link? sua delícia.
Eu perdi :(",0
"4093","@umacacta Isso é culpa da BigHit e não dos meus filhos, eles são tudo fluffyzinho fora dos mv :(",0
"4094","vou sentir tanta sdd de Abril :(",0
"4095","@bastixlle eu também :(",0
"4096","@camiasx Hahaha eu acho q essa é 40 :(",0
"4097","@babelthecat ai me conta :( nao sei onde eu tava",0
"4098","essa vida de fazer nada não é pra quem tá de recuperação em anatomia :(",0
"4099","Quando ce esquece que fecham o museu no feriado :( https://t.co/XAGZCqZnA1",0
"4100","@xicosa @g1 Rindo pra não chorar, Xico. Não sei se aguento quatro anos com essa encenação. :(",0
"4101","minha dog esqueceu que ta com a patinha engessada, foi correr e caiu :(",0
"4102","@otaviopav @NBABrasil @SporTV Primeiro jogo valendo!!!! O segundo jogo começa tarde só :(",0
"4103","girlboss é muito ruim, gente? queria tanto que fosse boa, gosto da britt robertson :(",0
"4104","aguardando ansiosamente o dia que eu tirarei uma foto com ela :( https://t.co/osl2a1j0Ou",0
"4105","o sorriso :( #JustinBBMAs https://t.co/Kwq1MNYlHF",0
"4106","Eu só queria respirar :(",0
"4107","Só queria ter dinheiro e algum amigo que more a casa ao lado, trocar umas ideias e falar besteira. (Eu queria isso nesse fds) :(",0
"4108","@ytahTRodriigues Pois é :(",0
"4109","https://t.co/ovmF9faC8s
falta tanto :( &lt;3
#bst #bts #japaneseversion",0
"4110","a @zoellada sumiu já, ué :(",0
"4111","Bebê. :( https://t.co/bt2hxw5myB",0
"4112","manda de novo a piada — agora n tem mais graça &gt;:( https://t.co/HaA9JRPKWW",0
"4113","@mathsantox tô louca atras de uma dessa, nem na internet acho e aqui só vende boné :( mas valeuuuu",0
"4114","@izzyisaries Q vaca lol :( este fds não tenho pai em casa",0
"4115","Palo Alto é muito bom. :(",0
"4116","@sandy_andrasou pra que tanto ódio ? :(",0
"4117","@highbydabeachh Deixa eu pelo menos sonhar com isso :(",0
"4118","@maferzaina nossa KKJKKKKK sonho, amanha primeira aula é a dela :(",0
"4119","@ruffonlys nao foi :(",0
"4120","@GabrielDoldan Eu tenho baixado, só q sempre q tento jogar pelo cel trava do nada :(",0
"4121",":( E nada ainda da minha confirmação pra assistir o #SaiaJusta

Tô ficando nervosa. :(",0
"4122","Acabou meus votos :(",0
"4123","queria q o justin fosse pro net gala hj :(",0
"4124","Que la ergs nunca gano nada :( https://t.co/E1WoKDH2HI",0
"4125","Eu brincando com meu filho e ele indo chorar pra mãe :( https://t.co/U2R7CQTJxo",0
"4126","@AJornaleira AAAAAAAA ELE DISSE SURE eu não aguento esse homem :( e esse sorrisão QUE SAUDADE",0
"4127","morro de medo da miley flopar, mas não me surpreenderia se acontecesse. agora só hita se for homem branco, meu pop tá mortíssimos :(",0
"4128","queria maratonar os filmes da barbie :(",0
"4129","O voto não vai :(",0
"4130","e aquele remember? quando rola? to com saudade :( — me diz quem eh vcc https://t.co/IyxMFQIwIY",0
"4131","não acredito que meu mozao eric dane tá com depressão :( espero que fique bem logo",0
"4132","Sou luanete a 7 anos e ainda não consegui ir a nenhum show do Luan...  :( #Triste",0
"4133","@sebastiancodex Spoiler alert. No funciona :(",0
"4134","quero alguém pra assistir spirited away comigo :(",0
"4135","@RivVs_ eita!! :(",0
"4136","Não tenho :( https://t.co/11ZFY4ymJc",0
"4137","é por isso que eu não gosto de deitar em rede eu sempre acordo com dor de cabeça e vontade de vomitar :(",0
"4138","@BBBlosh obrigada ❤️ mas ele n é dessa cor não, foi só o efeito do snap :(",0
"4139","@myjeIiebrs me removeram, mas não sei quem foi :(",0
"4140","@_GabrielAngelo É sem querer querendo :(",0
"4141","eu nem vou ter formatura pra dançar assim :( https://t.co/zi9dl18EAE",0
"4142","@stupidbitche Tava me a oferecer p receber os calções :(",0
"4143","Queria tanto chegar a 400 seguidores no insta :( #borboletana",0
"4144","A letra de Proud é uma coisa tão linda :(",0
"4145","Eu só queria alguém pra fazer maratona de once upon a time comigo, porque eu estou com muitas saudades é bem atrasada :(",0
"4146","@wlbizzle @taeskryptonite @whtshatninx A nova, Rumor, é maravilhosa tbm. Só queria ir ao showcase ou no fansing :( deles #BTSBBMAS",0
"4147","@momocional e eu queria poder te dar de verdade :(",0
"4148","@UpdateVotes MINHA SELENAA :(",0
"4149","esse é o
I voted @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs
noventa e um
ai deixa eu vota :(",0
"4150","@FucsiaScout Na última vez que eu tentei não foi no Mac, no Mac rodou mas o servidor era ruim :(",0
"4151","@kauanrq nossa best, que revolta :( ksksks",0
"4152","@normantwdr já dei a conta amor :(",0
"4153","@selenagomezbr uma pena que uma parada tão importante dessa foi tomada por homens :(",0
"4154","Tão bad ir embora :(",0
"4155","@lewiowssa @neymarjr vc bem pediu :( me odeia",0
